datetime,hoursSinceStart,month,weekday,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,total
10/7/2012 20:00,9683,10,1,4,0,0,1,16.4,20.455,82,8.9981,19,97,116
10/7/2012 21:00,9684,10,1,4,0,0,1,15.58,19.695,87,7.0015,22,91,113
10/7/2012 22:00,9685,10,1,4,0,0,1,15.58,19.695,87,8.9981,7,72,79
10/7/2012 23:00,9686,10,1,4,0,0,1,14.76,17.425,93,8.9981,12,68,80
10/8/2012 0:00,9687,10,2,4,1,0,1,15.58,19.695,76,19.0012,7,44,51
10/8/2012 1:00,9688,10,2,4,1,0,1,13.94,16.665,87,11.0014,2,35,37
10/8/2012 2:00,9689,10,2,4,1,0,1,13.94,16.665,81,12.998,3,12,15
10/8/2012 3:00,9690,10,2,4,1,0,1,13.94,17.425,81,7.0015,2,8,10
10/8/2012 4:00,9691,10,2,4,1,0,1,13.12,16.665,87,8.9981,1,6,7
10/8/2012 5:00,9692,10,2,4,1,0,1,13.94,15.91,76,15.0013,2,17,19
10/8/2012 6:00,9693,10,2,4,1,0,1,13.94,17.425,76,7.0015,5,54,59
10/8/2012 7:00,9694,10,2,4,1,0,2,13.94,16.665,76,11.0014,3,151,154
10/8/2012 8:00,9695,10,2,4,1,0,2,14.76,17.425,71,15.0013,23,374,397
10/8/2012 9:00,9696,10,2,4,1,0,2,15.58,19.695,66,11.0014,59,273,332
10/8/2012 10:00,9697,10,2,4,1,0,2,15.58,19.695,68,8.9981,69,229,298
10/8/2012 11:00,9698,10,2,4,1,0,2,16.4,20.455,62,6.0032,72,236,308
10/8/2012 12:00,9699,10,2,4,1,0,2,17.22,21.21,63,11.0014,74,267,341
10/8/2012 13:00,9700,10,2,4,1,0,2,17.22,21.21,62,12.998,82,323,405
10/8/2012 14:00,9701,10,2,4,1,0,2,17.22,21.21,58,7.0015,121,299,420
10/8/2012 15:00,9702,10,2,4,1,0,3,17.22,21.21,58,12.998,76,294,370
10/8/2012 16:00,9703,10,2,4,1,0,3,17.22,21.21,58,12.998,61,316,377
10/8/2012 17:00,9704,10,2,4,1,0,2,17.22,21.21,66,16.9979,81,416,497
10/8/2012 18:00,9705,10,2,4,1,0,2,17.22,21.21,66,19.0012,41,415,456
10/8/2012 19:00,9706,10,2,4,1,0,2,16.4,20.455,71,16.9979,38,333,371
10/8/2012 20:00,9707,10,2,4,1,0,3,16.4,20.455,71,15.0013,20,207,227
10/8/2012 21:00,9708,10,2,4,1,0,2,16.4,20.455,76,15.0013,17,134,151
10/8/2012 22:00,9709,10,2,4,1,0,3,16.4,20.455,76,16.9979,6,101,107
10/8/2012 23:00,9710,10,2,4,1,0,2,16.4,20.455,71,15.0013,9,60,69
10/9/2012 0:00,9711,10,3,4,0,1,2,15.58,19.695,82,15.0013,9,22,31
10/9/2012 1:00,9712,10,3,4,0,1,3,14.76,17.425,87,15.0013,0,13,13
10/9/2012 2:00,9713,10,3,4,0,1,3,14.76,16.665,87,16.9979,2,5,7
10/9/2012 3:00,9714,10,3,4,0,1,3,14.76,16.665,87,19.0012,0,3,3
10/9/2012 4:00,9715,10,3,4,0,1,3,14.76,17.425,87,11.0014,1,6,7
10/9/2012 5:00,9716,10,3,4,0,1,2,15.58,19.695,82,12.998,0,19,19
10/9/2012 6:00,9717,10,3,4,0,1,2,15.58,19.695,82,16.9979,2,141,143
10/9/2012 7:00,9718,10,3,4,0,1,1,15.58,19.695,83,16.9979,5,357,362
10/9/2012 8:00,9719,10,3,4,0,1,2,17.22,21.21,80,12.998,15,698,713
10/9/2012 9:00,9720,10,3,4,0,1,2,17.22,21.21,77,15.0013,37,345,382
10/9/2012 10:00,9721,10,3,4,0,1,2,18.04,21.97,75,15.0013,33,131,164
10/9/2012 11:00,9722,10,3,4,0,1,2,19.68,23.485,69,12.998,37,156,193
10/9/2012 12:00,9723,10,3,4,0,1,2,19.68,23.485,69,12.998,43,217,260
10/9/2012 13:00,9724,10,3,4,0,1,2,20.5,24.24,67,8.9981,54,184,238
10/9/2012 14:00,9725,10,3,4,0,1,2,22.14,25.76,64,12.998,43,201,244
10/9/2012 15:00,9726,10,3,4,0,1,2,21.32,25,63,11.0014,59,195,254
10/9/2012 16:00,9727,10,3,4,0,1,2,20.5,24.24,72,11.0014,70,354,424
10/9/2012 17:00,9728,10,3,4,0,1,2,21.32,25,68,11.0014,73,733,806
10/9/2012 18:00,9729,10,3,4,0,1,2,20.5,24.24,72,15.0013,26,758,784
10/9/2012 19:00,9730,10,3,4,0,1,2,20.5,24.24,72,11.0014,31,483,514
10/9/2012 20:00,9731,10,3,4,0,1,2,20.5,24.24,72,11.0014,30,330,360
10/9/2012 21:00,9732,10,3,4,0,1,2,19.68,23.485,77,8.9981,16,209,225
10/9/2012 22:00,9733,10,3,4,0,1,2,19.68,23.485,77,6.0032,7,155,162
10/9/2012 23:00,9734,10,3,4,0,1,2,19.68,23.485,77,6.0032,8,76,84
10/10/2012 0:00,9735,10,4,4,0,1,2,18.86,22.725,88,6.0032,0,33,33
10/10/2012 1:00,9736,10,4,4,0,1,2,18.86,22.725,88,0,2,6,8
10/10/2012 2:00,9737,10,4,4,0,1,2,18.86,22.725,88,0,2,6,8
10/10/2012 3:00,9738,10,4,4,0,1,2,18.86,22.725,88,0,0,6,6
10/10/2012 4:00,9739,10,4,4,0,1,2,18.86,22.725,88,7.0015,0,6,6
10/10/2012 5:00,9740,10,4,4,0,1,2,18.86,22.725,88,6.0032,2,38,40
10/10/2012 6:00,9741,10,4,4,0,1,2,18.86,22.725,88,6.0032,3,172,175
10/10/2012 7:00,9742,10,4,4,0,1,1,18.86,22.725,82,7.0015,9,498,507
10/10/2012 8:00,9743,10,4,4,0,1,1,20.5,24.24,77,11.0014,33,806,839
10/10/2012 9:00,9744,10,4,4,0,1,1,22.14,25.76,60,19.0012,35,331,366
10/10/2012 10:00,9745,10,4,4,0,1,1,22.96,26.515,52,19.9995,27,190,217
10/10/2012 11:00,9746,10,4,4,0,1,1,22.14,25.76,52,12.998,53,238,291
10/10/2012 12:00,9747,10,4,4,0,1,1,22.14,25.76,56,15.0013,78,312,390
10/10/2012 13:00,9748,10,4,4,0,1,1,22.96,26.515,49,0,60,237,297
10/10/2012 14:00,9749,10,4,4,0,1,1,24.6,31.06,40,11.0014,63,208,271
10/10/2012 15:00,9750,10,4,4,0,1,1,24.6,31.06,40,11.0014,58,261,319
10/10/2012 16:00,9751,10,4,4,0,1,1,24.6,31.06,40,15.0013,92,474,566
10/10/2012 17:00,9752,10,4,4,0,1,1,23.78,27.275,43,15.0013,91,857,948
10/10/2012 18:00,9753,10,4,4,0,1,2,22.96,26.515,49,11.0014,57,787,844
10/10/2012 19:00,9754,10,4,4,0,1,2,22.96,26.515,46,39.0007,32,534,566
10/10/2012 20:00,9755,10,4,4,0,1,1,21.32,25,48,32.9975,21,371,392
10/10/2012 21:00,9756,10,4,4,0,1,1,20.5,24.24,51,23.9994,18,251,269
10/10/2012 22:00,9757,10,4,4,0,1,1,18.86,22.725,55,19.9995,27,170,197
10/10/2012 23:00,9758,10,4,4,0,1,1,18.04,21.97,58,12.998,17,119,136
10/11/2012 0:00,9759,10,5,4,0,1,1,18.04,21.97,51,8.9981,1,41,42
10/11/2012 1:00,9760,10,5,4,0,1,1,18.04,21.97,47,12.998,1,10,11
10/11/2012 2:00,9761,10,5,4,0,1,1,17.22,21.21,50,8.9981,4,7,11
10/11/2012 3:00,9762,10,5,4,0,1,1,17.22,21.21,47,19.9995,0,3,3
10/11/2012 4:00,9763,10,5,4,0,1,1,16.4,20.455,50,16.9979,0,10,10
10/11/2012 5:00,9764,10,5,4,0,1,1,14.76,17.425,50,11.0014,0,42,42
10/11/2012 6:00,9765,10,5,4,0,1,1,14.76,17.425,50,11.0014,1,158,159
10/11/2012 7:00,9766,10,5,4,0,1,1,14.76,16.665,50,16.9979,11,467,478
10/11/2012 8:00,9767,10,5,4,0,1,1,15.58,19.695,46,26.0027,25,773,798
10/11/2012 9:00,9768,10,5,4,0,1,1,16.4,20.455,43,26.0027,27,328,355
10/11/2012 10:00,9769,10,5,4,0,1,1,18.04,21.97,41,23.9994,39,165,204
10/11/2012 11:00,9770,10,5,4,0,1,1,18.86,22.725,36,0,76,175,251
10/11/2012 12:00,9771,10,5,4,0,1,1,18.86,22.725,36,0,47,279,326
10/11/2012 13:00,9772,10,5,4,0,1,1,20.5,24.24,31,7.0015,48,243,291
10/11/2012 14:00,9773,10,5,4,0,1,1,21.32,25,32,6.0032,78,270,348
10/11/2012 15:00,9774,10,5,4,0,1,1,21.32,25,34,11.0014,102,358,460
10/11/2012 16:00,9775,10,5,4,0,1,1,20.5,24.24,36,8.9981,68,413,481
10/11/2012 17:00,9776,10,5,4,0,1,1,20.5,24.24,39,19.0012,90,737,827
10/11/2012 18:00,9777,10,5,4,0,1,1,18.86,22.725,44,11.0014,64,628,692
10/11/2012 19:00,9778,10,5,4,0,1,1,18.04,21.97,51,8.9981,81,662,743
10/11/2012 20:00,9779,10,5,4,0,1,1,17.22,21.21,62,11.0014,27,388,415
10/11/2012 21:00,9780,10,5,4,0,1,1,17.22,21.21,62,8.9981,24,236,260
10/11/2012 22:00,9781,10,5,4,0,1,1,16.4,20.455,66,11.0014,10,167,177
10/11/2012 23:00,9782,10,5,4,0,1,1,17.22,21.21,58,6.0032,10,176,186
10/12/2012 0:00,9783,10,6,4,0,1,1,16.4,20.455,66,7.0015,8,60,68
10/12/2012 1:00,9784,10,6,4,0,1,1,16.4,20.455,66,6.0032,8,29,37
10/12/2012 2:00,9785,10,6,4,0,1,1,16.4,20.455,66,6.0032,0,16,16
10/12/2012 3:00,9786,10,6,4,0,1,1,14.76,18.18,76,6.0032,0,6,6
10/12/2012 4:00,9787,10,6,4,0,1,1,14.76,18.18,76,7.0015,0,8,8
10/12/2012 5:00,9788,10,6,4,0,1,1,14.76,18.18,81,6.0032,2,33,35
10/12/2012 6:00,9789,10,6,4,0,1,1,13.94,17.425,81,6.0032,3,140,143
10/12/2012 7:00,9790,10,6,4,0,1,1,14.76,18.18,81,6.0032,8,384,392
10/12/2012 8:00,9791,10,6,4,0,1,1,17.22,21.21,71,6.0032,34,711,745
10/12/2012 9:00,9792,10,6,4,0,1,1,20.5,24.24,39,19.9995,26,374,400
10/12/2012 10:00,9793,10,6,4,0,1,1,21.32,25,36,19.9995,75,200,275
10/12/2012 11:00,9794,10,6,4,0,1,1,22.14,25.76,37,23.9994,61,252,313
10/12/2012 12:00,9795,10,6,4,0,1,1,22.14,25.76,39,31.0009,75,312,387
10/12/2012 13:00,9796,10,6,4,0,1,1,22.96,26.515,37,26.0027,81,300,381
10/12/2012 14:00,9797,10,6,4,0,1,1,22.96,26.515,37,31.0009,109,262,371
10/12/2012 15:00,9798,10,6,4,0,1,1,21.32,25,42,30.0026,138,317,455
10/12/2012 16:00,9799,10,6,4,0,1,1,18.86,22.725,41,23.9994,108,412,520
10/12/2012 17:00,9800,10,6,4,0,1,1,18.86,22.725,38,26.0027,131,706,837
10/12/2012 18:00,9801,10,6,4,0,1,1,18.04,21.97,38,19.9995,76,566,642
10/12/2012 19:00,9802,10,6,4,0,1,1,17.22,21.21,41,15.0013,40,453,493
10/12/2012 20:00,9803,10,6,4,0,1,1,17.22,21.21,47,8.9981,28,280,308
10/12/2012 21:00,9804,10,6,4,0,1,1,16.4,20.455,54,12.998,21,169,190
10/12/2012 22:00,9805,10,6,4,0,1,1,16.4,20.455,47,19.9995,17,143,160
10/12/2012 23:00,9806,10,6,4,0,1,1,14.76,17.425,57,12.998,11,89,100
10/13/2012 0:00,9807,10,7,4,0,0,1,14.76,18.18,57,6.0032,31,218,249
10/13/2012 1:00,9808,10,7,4,0,0,1,13.94,16.665,53,8.9981,23,123,146
10/13/2012 2:00,9809,10,7,4,0,0,1,13.94,16.665,53,12.998,7,60,67
10/13/2012 3:00,9810,10,7,4,0,0,1,13.12,15.15,66,15.0013,2,13,15
10/13/2012 4:00,9811,10,7,4,0,0,1,12.3,15.15,65,11.0014,2,9,11
10/13/2012 5:00,9812,10,7,4,0,0,1,12.3,14.395,61,12.998,0,11,11
10/13/2012 6:00,9813,10,7,4,0,0,1,12.3,14.395,61,12.998,5,23,28
10/13/2012 7:00,9814,10,7,4,0,0,1,12.3,15.15,61,11.0014,10,60,70
10/13/2012 8:00,9815,10,7,4,0,0,1,13.94,17.425,53,7.0015,23,151,174
10/13/2012 9:00,9816,10,7,4,0,0,1,14.76,18.18,50,6.0032,46,220,266
10/13/2012 10:00,9817,10,7,4,0,0,1,16.4,20.455,43,0,82,265,347
10/13/2012 11:00,9818,10,7,4,0,0,1,17.22,21.21,35,8.9981,192,335,527
10/13/2012 12:00,9819,10,7,4,0,0,1,18.04,21.97,35,0,202,371,573
10/13/2012 13:00,9820,10,7,4,0,0,1,18.86,22.725,36,12.998,235,435,670
10/13/2012 14:00,9821,10,7,4,0,0,1,19.68,23.485,33,12.998,243,354,597
10/13/2012 15:00,9822,10,7,4,0,0,1,20.5,24.24,36,12.998,251,364,615
10/13/2012 16:00,9823,10,7,4,0,0,1,20.5,24.24,31,12.998,294,343,637
10/13/2012 17:00,9824,10,7,4,0,0,1,18.86,22.725,38,11.0014,193,335,528
10/13/2012 18:00,9825,10,7,4,0,0,1,18.86,22.725,44,8.9981,174,299,473
10/13/2012 19:00,9826,10,7,4,0,0,1,18.04,21.97,44,11.0014,73,259,332
10/13/2012 20:00,9827,10,7,4,0,0,1,16.4,20.455,54,6.0032,57,198,255
10/13/2012 21:00,9828,10,7,4,0,0,1,16.4,20.455,58,12.998,47,157,204
10/13/2012 22:00,9829,10,7,4,0,0,1,16.4,20.455,62,0,33,156,189
10/13/2012 23:00,9830,10,7,4,0,0,1,17.22,21.21,58,19.9995,27,98,125
10/14/2012 0:00,9831,10,1,4,0,0,1,16.4,20.455,71,16.9979,8,103,111
10/14/2012 1:00,9832,10,1,4,0,0,1,17.22,21.21,77,19.0012,16,96,112
10/14/2012 2:00,9833,10,1,4,0,0,1,16.4,20.455,76,6.0032,8,58,66
10/14/2012 3:00,9834,10,1,4,0,0,1,17.22,21.21,77,19.9995,3,25,28
10/14/2012 4:00,9835,10,1,4,0,0,1,17.22,21.21,77,19.0012,2,10,12
10/14/2012 5:00,9836,10,1,4,0,0,1,16.4,20.455,82,12.998,5,6,11
10/14/2012 6:00,9837,10,1,4,0,0,1,16.4,20.455,82,11.0014,4,20,24
10/14/2012 7:00,9838,10,1,4,0,0,1,17.22,21.21,82,15.0013,7,44,51
10/14/2012 8:00,9839,10,1,4,0,0,1,18.04,21.97,77,12.998,28,104,132
10/14/2012 9:00,9840,10,1,4,0,0,2,19.68,23.485,67,19.0012,62,161,223
10/14/2012 10:00,9841,10,1,4,0,0,1,22.14,25.76,56,12.998,150,278,428
10/14/2012 11:00,9842,10,1,4,0,0,1,22.96,26.515,52,19.9995,156,338,494
10/14/2012 12:00,9843,10,1,4,0,0,1,25.42,31.06,46,22.0028,200,362,562
10/14/2012 13:00,9844,10,1,4,0,0,1,26.24,31.06,41,30.0026,218,401,619
10/14/2012 14:00,9845,10,1,4,0,0,1,27.06,31.06,39,27.9993,249,368,617
10/14/2012 15:00,9846,10,1,4,0,0,1,27.06,31.06,39,27.9993,213,355,568
10/14/2012 16:00,9847,10,1,4,0,0,1,26.24,31.06,41,19.9995,203,378,581
10/14/2012 17:00,9848,10,1,4,0,0,1,26.24,31.06,44,12.998,193,346,539
10/14/2012 18:00,9849,10,1,4,0,0,1,23.78,27.275,60,16.9979,134,319,453
10/14/2012 19:00,9850,10,1,4,0,0,1,22.96,26.515,64,15.0013,68,268,336
10/14/2012 20:00,9851,10,1,4,0,0,1,22.14,25.76,73,15.0013,48,198,246
10/14/2012 21:00,9852,10,1,4,0,0,1,22.96,26.515,73,30.0026,40,156,196
10/14/2012 22:00,9853,10,1,4,0,0,1,22.96,26.515,73,26.0027,38,87,125
10/14/2012 23:00,9854,10,1,4,0,0,2,22.96,26.515,68,19.0012,27,78,105
10/15/2012 0:00,9855,10,2,4,0,1,2,22.96,26.515,73,16.9979,17,31,48
10/15/2012 1:00,9856,10,2,4,0,1,2,23.78,27.275,64,26.0027,5,24,29
10/15/2012 2:00,9857,10,2,4,0,1,2,23.78,27.275,64,23.9994,1,5,6
10/15/2012 3:00,9858,10,2,4,0,1,2,22.96,26.515,73,16.9979,2,2,4
10/15/2012 4:00,9859,10,2,4,0,1,2,22.96,26.515,68,15.0013,1,9,10
10/15/2012 5:00,9860,10,2,4,0,1,2,22.96,26.515,73,19.0012,2,38,40
10/15/2012 6:00,9861,10,2,4,0,1,2,22.96,26.515,73,19.9995,6,141,147
10/15/2012 7:00,9862,10,2,4,0,1,2,23.78,27.275,68,22.0028,15,461,476
10/15/2012 8:00,9863,10,2,4,0,1,2,24.6,30.305,64,26.0027,24,713,737
10/15/2012 9:00,9864,10,2,4,0,1,3,24.6,29.545,69,26.0027,31,328,359
10/15/2012 10:00,9865,10,2,4,0,1,2,24.6,29.545,73,26.0027,43,125,168
10/15/2012 11:00,9866,10,2,4,0,1,2,24.6,29.545,73,26.0027,88,175,263
10/15/2012 12:00,9867,10,2,4,0,1,3,24.6,28.79,78,22.0028,73,211,284
10/15/2012 13:00,9868,10,2,4,0,1,2,22.96,26.515,88,15.0013,37,109,146
10/15/2012 14:00,9869,10,2,4,0,1,2,24.6,28.79,78,19.0012,57,128,185
10/15/2012 15:00,9870,10,2,4,0,1,1,24.6,28.79,78,22.0028,70,190,260
10/15/2012 16:00,9871,10,2,4,0,1,1,22.96,26.515,64,19.9995,76,371,447
10/15/2012 17:00,9872,10,2,4,0,1,1,22.96,26.515,64,16.9979,96,670,766
10/15/2012 18:00,9873,10,2,4,0,1,3,22.14,25.76,77,8.9981,52,540,592
10/15/2012 19:00,9874,10,2,4,0,1,3,21.32,25,83,6.0032,12,227,239
10/15/2012 20:00,9875,10,2,4,0,1,2,21.32,25,72,26.0027,19,237,256
10/15/2012 21:00,9876,10,2,4,0,1,1,21.32,25,59,22.0028,16,190,206
10/15/2012 22:00,9877,10,2,4,0,1,1,20.5,24.24,59,19.0012,8,118,126
10/15/2012 23:00,9878,10,2,4,0,1,1,18.86,22.725,63,15.0013,9,72,81
10/16/2012 0:00,9879,10,3,4,0,1,1,18.86,22.725,63,26.0027,3,45,48
10/16/2012 1:00,9880,10,3,4,0,1,1,18.04,21.97,67,12.998,4,9,13
10/16/2012 2:00,9881,10,3,4,0,1,1,18.04,21.97,67,8.9981,2,1,3
10/16/2012 3:00,9882,10,3,4,0,1,1,17.22,21.21,67,7.0015,0,2,2
10/16/2012 4:00,9883,10,3,4,0,1,1,17.22,21.21,67,11.0014,0,7,7
10/16/2012 5:00,9884,10,3,4,0,1,1,17.22,21.21,67,16.9979,5,47,52
10/16/2012 6:00,9885,10,3,4,0,1,1,17.22,21.21,67,11.0014,4,168,172
10/16/2012 7:00,9886,10,3,4,0,1,1,17.22,21.21,67,6.0032,20,505,525
10/16/2012 8:00,9887,10,3,4,0,1,1,18.04,21.97,62,0,35,800,835
10/16/2012 9:00,9888,10,3,4,0,1,1,19.68,23.485,55,16.9979,32,323,355
10/16/2012 10:00,9889,10,3,4,0,1,1,20.5,24.24,48,19.0012,65,157,222
10/16/2012 11:00,9890,10,3,4,0,1,1,20.5,24.24,45,27.9993,56,172,228
10/16/2012 12:00,9891,10,3,4,0,1,2,21.32,25,45,22.0028,69,256,325
10/16/2012 13:00,9892,10,3,4,0,1,1,21.32,25,45,19.0012,68,260,328
10/16/2012 14:00,9893,10,3,4,0,1,1,22.14,25.76,39,16.9979,94,214,308
10/16/2012 15:00,9894,10,3,4,0,1,1,22.14,25.76,41,22.0028,76,270,346
10/16/2012 16:00,9895,10,3,4,0,1,1,22.14,25.76,39,19.0012,79,367,446
10/16/2012 17:00,9896,10,3,4,0,1,1,21.32,25,39,12.998,104,839,943
10/16/2012 18:00,9897,10,3,4,0,1,1,20.5,24.24,42,11.0014,71,767,838
10/16/2012 19:00,9898,10,3,4,0,1,1,19.68,23.485,48,0,40,491,531
10/16/2012 20:00,9899,10,3,4,0,1,1,18.86,22.725,55,0,35,397,432
10/16/2012 21:00,9900,10,3,4,0,1,1,18.86,22.725,63,0,19,176,195
10/16/2012 22:00,9901,10,3,4,0,1,1,16.4,20.455,71,6.0032,18,163,181
10/16/2012 23:00,9902,10,3,4,0,1,1,16.4,20.455,71,0,23,176,199
10/17/2012 0:00,9903,10,4,4,0,1,1,15.58,19.695,76,0,1,48,49
10/17/2012 1:00,9904,10,4,4,0,1,1,15.58,19.695,76,0,3,14,17
10/17/2012 2:00,9905,10,4,4,0,1,1,15.58,19.695,76,0,4,12,16
10/17/2012 3:00,9906,10,4,4,0,1,1,14.76,18.94,87,0,0,7,7
10/17/2012 4:00,9907,10,4,4,0,1,1,14.76,18.18,81,6.0032,0,4,4
10/17/2012 5:00,9908,10,4,4,0,1,2,14.76,18.94,81,0,2,39,41
10/17/2012 6:00,9909,10,4,4,0,1,1,15.58,19.695,82,0,7,171,178
10/17/2012 7:00,9910,10,4,4,0,1,1,14.76,18.18,81,7.0015,15,449,464
10/17/2012 8:00,9911,10,4,4,0,1,2,16.4,20.455,76,0,38,779,817
10/17/2012 9:00,9912,10,4,4,0,1,2,17.22,21.21,77,0,38,344,382
10/17/2012 10:00,9913,10,4,4,0,1,2,18.86,22.725,67,0,60,168,228
10/17/2012 11:00,9914,10,4,4,0,1,2,20.5,24.24,51,6.0032,78,156,234
10/17/2012 12:00,9915,10,4,4,0,1,2,21.32,25,48,11.0014,71,261,332
10/17/2012 13:00,9916,10,4,4,0,1,2,22.14,25.76,49,8.9981,73,237,310
10/17/2012 14:00,9917,10,4,4,0,1,2,22.96,26.515,43,11.0014,82,188,270
10/17/2012 15:00,9918,10,4,4,0,1,2,23.78,27.275,43,15.0013,62,239,301
10/17/2012 16:00,9919,10,4,4,0,1,1,22.96,26.515,52,12.998,70,396,466
10/17/2012 17:00,9920,10,4,4,0,1,1,22.14,25.76,56,7.0015,122,766,888
10/17/2012 18:00,9921,10,4,4,0,1,1,21.32,25,59,11.0014,90,794,884
10/17/2012 19:00,9922,10,4,4,0,1,1,20.5,24.24,72,12.998,49,467,516
10/17/2012 20:00,9923,10,4,4,0,1,1,20.5,24.24,72,8.9981,54,360,414
10/17/2012 21:00,9924,10,4,4,0,1,1,18.86,22.725,82,12.998,28,301,329
10/17/2012 22:00,9925,10,4,4,0,1,1,18.86,22.725,88,16.9979,17,198,215
10/17/2012 23:00,9926,10,4,4,0,1,1,18.86,22.725,88,15.0013,15,84,99
10/18/2012 0:00,9927,10,5,4,0,1,1,18.86,22.725,88,12.998,4,53,57
10/18/2012 1:00,9928,10,5,4,0,1,1,18.86,22.725,82,15.0013,0,14,14
10/18/2012 2:00,9929,10,5,4,0,1,1,18.86,22.725,82,12.998,1,13,14
10/18/2012 3:00,9930,10,5,4,0,1,1,18.04,21.97,88,15.0013,0,5,5
10/18/2012 4:00,9931,10,5,4,0,1,1,18.04,21.97,88,15.0013,0,5,5
10/18/2012 5:00,9932,10,5,4,0,1,1,18.04,21.97,82,15.0013,1,41,42
10/18/2012 6:00,9933,10,5,4,0,1,1,18.04,21.97,88,19.9995,3,150,153
10/18/2012 7:00,9934,10,5,4,0,1,1,18.04,21.97,88,16.9979,20,488,508
10/18/2012 8:00,9935,10,5,4,0,1,1,18.86,22.725,82,16.9979,31,803,834
10/18/2012 9:00,9936,10,5,4,0,1,2,20.5,24.24,77,11.0014,41,346,387
10/18/2012 10:00,9937,10,5,4,0,1,2,21.32,25,68,15.0013,60,158,218
10/18/2012 11:00,9938,10,5,4,0,1,2,22.96,26.515,56,15.0013,79,189,268
10/18/2012 12:00,9939,10,5,4,0,1,2,24.6,31.06,53,16.9979,93,284,377
10/18/2012 13:00,9940,10,5,4,0,1,1,25.42,31.06,53,23.9994,96,236,332
10/18/2012 14:00,9941,10,5,4,0,1,2,25.42,31.06,50,19.9995,94,191,285
10/18/2012 15:00,9942,10,5,4,0,1,2,24.6,30.305,60,12.998,69,284,353
10/18/2012 16:00,9943,10,5,4,0,1,1,24.6,31.06,56,19.0012,94,356,450
10/18/2012 17:00,9944,10,5,4,0,1,2,23.78,27.275,64,22.0028,102,788,890
10/18/2012 18:00,9945,10,5,4,0,1,2,22.96,26.515,64,22.0028,68,720,788
10/18/2012 19:00,9946,10,5,4,0,1,2,22.96,26.515,68,19.9995,42,471,513
10/18/2012 20:00,9947,10,5,4,0,1,2,22.96,26.515,68,16.9979,39,348,387
10/18/2012 21:00,9948,10,5,4,0,1,2,22.14,25.76,77,12.998,38,245,283
10/18/2012 22:00,9949,10,5,4,0,1,2,22.14,25.76,83,12.998,27,202,229
10/18/2012 23:00,9950,10,5,4,0,1,2,22.14,25.76,83,0,6,111,117
10/19/2012 0:00,9951,10,6,4,0,1,2,22.96,26.515,83,7.0015,5,51,56
10/19/2012 1:00,9952,10,6,4,0,1,3,22.14,25.76,88,0,4,12,16
10/19/2012 2:00,9953,10,6,4,0,1,2,22.14,25.76,88,0,1,9,10
10/19/2012 3:00,9954,10,6,4,0,1,2,22.96,26.515,83,0,0,5,5
10/19/2012 4:00,9955,10,6,4,0,1,2,22.96,26.515,83,0,1,5,6
10/19/2012 5:00,9956,10,6,4,0,1,2,22.14,25.76,88,0,1,35,36
10/19/2012 6:00,9957,10,6,4,0,1,3,22.14,25.76,94,11.0014,5,126,131
10/19/2012 7:00,9958,10,6,4,0,1,3,22.14,25.76,94,0,5,149,154
10/19/2012 8:00,9959,10,6,4,0,1,2,22.14,25.76,94,7.0015,20,447,467
10/19/2012 9:00,9960,10,6,4,0,1,2,22.14,25.76,94,7.0015,26,363,389
10/19/2012 10:00,9961,10,6,4,0,1,2,23.78,27.275,88,12.998,26,198,224
10/19/2012 11:00,9962,10,6,4,0,1,1,24.6,28.03,83,12.998,41,211,252
10/19/2012 12:00,9963,10,6,4,0,1,1,26.24,30.305,69,15.0013,74,258,332
10/19/2012 13:00,9964,10,6,4,0,1,1,25.42,29.545,73,15.0013,87,288,375
10/19/2012 14:00,9965,10,6,4,0,1,1,27.06,31.06,61,16.9979,88,277,365
10/19/2012 15:00,9966,10,6,4,0,1,1,26.24,30.305,65,19.9995,93,302,395
10/19/2012 16:00,9967,10,6,4,0,1,3,25.42,30.305,69,23.9994,131,434,565
10/19/2012 17:00,9968,10,6,4,0,1,3,25.42,30.305,69,23.9994,48,377,425
10/19/2012 18:00,9969,10,6,4,0,1,1,22.96,26.515,83,7.0015,21,212,233
10/19/2012 19:00,9970,10,6,4,0,1,1,22.14,25.76,88,11.0014,19,213,232
10/19/2012 20:00,9971,10,6,4,0,1,1,21.32,25,77,12.998,13,216,229
10/19/2012 21:00,9972,10,6,4,0,1,1,20.5,24.24,77,0,17,189,206
10/19/2012 22:00,9973,10,6,4,0,1,1,20.5,24.24,77,6.0032,14,176,190
10/19/2012 23:00,9974,10,6,4,0,1,1,18.86,22.725,88,7.0015,13,118,131
11/1/2012 0:00,9975,11,5,4,0,1,1,14.76,18.18,57,6.0032,8,52,60
11/1/2012 1:00,9976,11,5,4,0,1,1,12.3,15.91,75,7.0015,8,22,30
11/1/2012 2:00,9977,11,5,4,0,1,1,13.12,16.665,66,8.9981,10,10,20
11/1/2012 3:00,9978,11,5,4,0,1,1,13.94,16.665,61,8.9981,5,10,15
11/1/2012 4:00,9979,11,5,4,0,1,2,13.94,17.425,66,7.0015,2,8,10
11/1/2012 5:00,9980,11,5,4,0,1,1,13.94,16.665,66,8.9981,1,39,40
11/1/2012 6:00,9981,11,5,4,0,1,1,13.94,16.665,61,11.0014,2,146,148
11/1/2012 7:00,9982,11,5,4,0,1,2,14.76,17.425,57,11.0014,6,414,420
